Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,58.919998,60.919998,58.130001,59.779999,58.733208,4220500
2017-01-08,59.639999,59.680000,57.480000,58.110001,57.092453,3907700
2017-01-15,57.919998,57.919998,55.209999,56.639999,55.648190,4905500
2017-01-22,56.360001,59.900002,56.070000,59.410000,58.369690,5547500
2017-01-29,58.919998,60.080002,54.360001,56.049999,55.068520,9514600
2017-02-05,56.029999,57.369999,55.130001,56.840000,55.844692,5167200
2017-02-12,57.000000,58.180000,56.860001,58.139999,57.121925,4389400
2017-02-19,58.160000,61.110001,58.160000,60.930000,59.863068,4324800
2017-02-26,61.150002,62.900002,60.939999,61.220001,60.147987,6114700
2017-03-05,60.830002,61.520000,59.549999,59.759998,58.713554,3981700
2017-03-12,59.669998,60.060001,58.430000,59.380001,58.340214,4025600
2017-03-19,59.099998,59.549999,56.380001,56.470001,55.575424,2674500
2017-03-26,55.990002,59.220001,55.490002,57.919998,57.002453,3096800
2017-04-02,58.070000,58.270000,56.419998,57.490002,56.579281,3105400
2017-04-09,57.490002,57.959999,55.900002,55.900002,55.014458,2271700
2017-04-16,56.099998,57.939999,55.490002,56.549999,55.654167,4433600
2017-04-23,57.490002,58.139999,56.820000,57.160000,56.254498,3065700
2017-04-30,57.259998,59.080002,52.770000,53.930000,53.075661,9186600
2017-05-07,53.939999,55.080002,52.939999,54.110001,53.252811,6477400
2017-05-14,54.090000,54.310001,51.849998,53.380001,52.534378,4496900
2017-05-21,53.810001,55.000000,53.470001,54.660000,53.794102,3720700
2017-05-28,54.639999,57.200001,53.610001,56.990002,56.087196,4131300
2017-06-04,57.099998,58.299999,56.189999,57.889999,56.972931,6618100
2017-06-11,57.910000,58.189999,56.490002,57.820000,56.904041,5177800
2017-06-18,57.980000,58.220001,55.459999,56.080002,55.287994,6674200
2017-06-25,56.169998,58.130001,55.919998,57.939999,57.121723,4419200
2017-07-02,58.009998,59.279999,58.000000,58.939999,58.107609,2505600
2017-07-09,58.750000,60.959999,58.400002,60.560001,59.704727,4501400
2017-07-16,60.810001,61.330002,60.150002,60.840000,59.980774,3347500
2017-07-23,60.849998,61.419998,59.680000,60.889999,60.030067,2836800
2017-07-30,61.040001,73.860001,59.770000,71.379997,70.371918,15073600
2017-08-06,71.610001,72.260002,68.349998,68.910004,67.936798,6442000
2017-08-13,69.580002,70.989998,68.919998,70.150002,69.159279,6140500
2017-08-20,70.339996,72.110001,69.970001,71.650002,70.638115,3752900
2017-08-27,71.870003,74.739998,71.110001,74.440002,73.388710,3991400
2017-09-03,74.290001,76.150002,73.760002,75.550003,74.483025,3924400
2017-09-10,75.809998,77.169998,74.050003,77.120003,76.030846,7081400
2017-09-17,77.500000,79.209999,76.940002,78.449997,77.443375,3247600
2017-09-24,78.430000,79.290001,77.070000,77.720001,76.722755,4489500
2017-10-01,78.250000,79.709999,77.290001,78.620003,77.611198,4771100
2017-10-08,78.860001,80.199997,78.519997,79.540001,78.519386,4067300
2017-10-15,79.500000,81.050003,77.879997,80.959999,79.921165,3515000
2017-10-22,80.900002,81.070000,78.809998,80.129997,79.101822,3597400
2017-10-29,79.779999,83.129997,76.000000,82.400002,81.342697,7313500
2017-11-05,82.199997,84.750000,79.940002,80.699997,79.664513,3766400
2017-11-12,80.260002,81.839996,79.599998,80.730003,79.694138,4674900
2017-11-19,81.129997,83.459999,81.019997,82.339996,81.283463,3706500
2017-11-26,82.400002,84.959999,81.580002,82.970001,81.905380,10345100
2017-12-03,83.709999,84.949997,81.980003,84.949997,83.859978,5224100
2017-12-10,84.680000,85.769997,83.500000,85.389999,84.294312,4882400
2017-12-17,85.980003,86.769997,85.239998,86.720001,85.708435,3329700
2017-12-24,86.699997,87.889999,86.449997,87.250000,86.232254,2194600
2017-12-31,87.430000,89.930000,86.629997,89.910004,88.861221,3008000
2018-01-07,90.250000,96.699997,89.849998,96.550003,95.423767,4838300
2018-01-14,97.489998,99.419998,96.889999,98.610001,97.459732,5158000
2018-01-21,98.720001,101.529999,98.180000,101.410004,100.227081,3695300
2018-01-28,101.709999,105.199997,93.010002,93.870003,92.775032,7791000
2018-02-04,93.000000,94.080002,84.379997,86.839996,85.827042,8591500
2018-02-11,87.430000,93.589996,87.430000,92.349998,91.272751,5733700
2018-02-18,91.599998,93.559998,90.430000,92.389999,91.312294,3057000
2018-02-25,92.699997,93.279999,87.599998,88.540001,87.507195,6439000
2018-03-04,87.849998,91.139999,86.010002,91.010002,89.948372,4530300
2018-03-11,91.279999,91.550003,84.190002,85.470001,84.473007,6732500
2018-03-18,85.660004,87.379997,82.889999,83.180000,82.304993,4706000
2018-03-25,84.680000,86.050003,81.739998,83.699997,82.819519,3042300
2018-04-01,83.470001,84.260002,79.540001,80.570000,79.722443,5639400
2018-04-08,81.430000,81.989998,78.550003,78.680000,77.852310,6357200
2018-04-15,79.160004,81.669998,78.389999,80.510002,79.663063,5034600
2018-04-22,80.970001,81.379997,77.540001,80.019997,79.178215,5553800
