Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,700.000000,700.000000,700.000000,700.000000,664.688599,0
2019-01-08,620.000000,735.000000,620.000000,730.000000,693.175232,4000
2019-01-15,725.000000,770.000000,700.000000,735.000000,697.923035,10800
2019-01-22,735.000000,795.000000,650.000000,720.000000,683.679749,25500
2019-01-29,720.000000,720.000000,720.000000,720.000000,683.679749,0
2019-02-05,720.000000,720.000000,720.000000,720.000000,683.679749,0
2019-02-12,775.000000,775.000000,755.000000,755.000000,716.914124,600
2019-02-19,755.000000,755.000000,600.000000,680.000000,645.697510,14600
2019-02-26,680.000000,680.000000,600.000000,645.000000,612.463074,21600
2019-03-05,645.000000,645.000000,530.000000,590.000000,560.237549,25700
2019-03-12,590.000000,620.000000,590.000000,605.000000,574.480835,8700
2019-03-19,655.000000,750.000000,580.000000,585.000000,555.489746,88800
2019-03-26,740.000000,740.000000,590.000000,590.000000,560.237549,35400
2019-04-02,630.000000,630.000000,500.000000,600.000000,569.733093,17300
2019-04-09,600.000000,620.000000,555.000000,600.000000,569.733093,3900
2019-04-16,600.000000,600.000000,595.000000,595.000000,564.985291,5000
2019-04-23,555.000000,600.000000,530.000000,590.000000,560.237549,28400
2019-04-30,590.000000,590.000000,570.000000,570.000000,541.246460,2700
2019-05-07,525.000000,580.000000,525.000000,580.000000,550.741943,8800
2019-05-14,540.000000,600.000000,490.000000,550.000000,522.255371,28400
2019-05-21,550.000000,570.000000,450.000000,540.000000,512.759766,133200
2019-05-28,580.000000,580.000000,482.000000,482.000000,457.685608,27600
2019-06-04,482.000000,505.000000,482.000000,482.000000,457.685608,58700
2019-06-11,482.000000,496.000000,442.000000,442.000000,430.419220,136000
2019-06-18,446.000000,460.000000,422.000000,440.000000,440.000000,194700
2019-06-25,440.000000,470.000000,440.000000,440.000000,440.000000,32200
2019-07-02,424.000000,442.000000,410.000000,428.000000,428.000000,70400
2019-07-09,428.000000,436.000000,420.000000,424.000000,424.000000,167600
2019-07-16,426.000000,432.000000,420.000000,432.000000,432.000000,120000
2019-07-23,432.000000,436.000000,414.000000,426.000000,426.000000,124500
2019-07-30,436.000000,462.000000,422.000000,438.000000,438.000000,42600
2019-08-06,424.000000,430.000000,420.000000,426.000000,426.000000,87200
2019-08-13,426.000000,440.000000,410.000000,438.000000,438.000000,21900
2019-08-20,422.000000,490.000000,412.000000,422.000000,422.000000,20900
2019-08-27,422.000000,490.000000,420.000000,450.000000,450.000000,11400
2019-09-03,424.000000,424.000000,416.000000,416.000000,416.000000,20100
2019-09-10,416.000000,428.000000,402.000000,402.000000,402.000000,26800
2019-09-17,402.000000,470.000000,400.000000,402.000000,402.000000,181400
2019-09-24,404.000000,404.000000,400.000000,400.000000,400.000000,28500
2019-10-01,400.000000,402.000000,400.000000,402.000000,402.000000,46400
2019-10-08,402.000000,470.000000,398.000000,398.000000,398.000000,116200
2019-10-15,398.000000,400.000000,380.000000,382.000000,382.000000,15200
2019-10-22,382.000000,402.000000,368.000000,374.000000,374.000000,75200
2019-10-29,370.000000,442.000000,350.000000,418.000000,418.000000,543700
2019-11-05,418.000000,444.000000,384.000000,430.000000,430.000000,126600
2019-11-12,430.000000,430.000000,380.000000,380.000000,380.000000,9400
2019-11-19,396.000000,412.000000,364.000000,382.000000,382.000000,63000
2019-11-26,382.000000,400.000000,350.000000,350.000000,350.000000,73800
2019-12-03,350.000000,378.000000,350.000000,350.000000,350.000000,82700
2019-12-10,350.000000,394.000000,350.000000,394.000000,394.000000,94200
2019-12-17,394.000000,394.000000,368.000000,390.000000,390.000000,5400
2019-12-24,390.000000,390.000000,360.000000,370.000000,370.000000,163400
2019-12-31,370.000000,370.000000,370.000000,370.000000,370.000000,0
