Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,36.610001,36.930000,36.189999,36.480000,33.597260,65212200
2017-01-08,36.480000,37.000000,36.320000,36.790001,33.882755,93242700
2017-01-15,36.669998,37.029999,36.509998,36.939999,34.020897,73183100
2017-01-22,37.070000,38.450001,36.549999,37.980000,34.978722,173683300
2017-01-29,37.740002,37.840000,36.020000,36.520000,33.634094,132349400
2017-02-05,36.509998,36.650002,34.840000,35.340000,32.779694,152725500
2017-02-12,35.570000,36.560001,35.340000,36.480000,33.837105,112595000
2017-02-19,36.529999,36.650002,35.790001,36.529999,33.883476,91853000
2017-02-26,36.419998,36.680000,35.439999,35.900002,33.299122,114268300
2017-03-05,35.790001,36.299999,35.389999,35.910000,33.308399,117790800
2017-03-12,35.849998,36.040001,34.660000,35.270000,32.714767,160560900
2017-03-19,35.369999,35.730000,35.000000,35.160000,32.612732,102109700
2017-03-26,35.070000,36.250000,34.939999,36.070000,33.456799,90464300
2017-04-02,36.189999,36.759998,35.990002,36.029999,33.419704,109274800
2017-04-09,36.020000,36.090000,35.209999,35.250000,32.696213,77739300
2017-04-16,35.439999,36.419998,35.299999,36.320000,33.688694,84835200
2017-04-23,36.669998,37.500000,35.880001,36.150002,33.531006,172272900
2017-04-30,36.110001,37.169998,35.939999,36.820000,34.152466,117235200
2017-05-07,36.730000,36.849998,35.400002,35.529999,33.201096,101852800
2017-05-14,35.529999,35.990002,35.020000,35.400002,33.079613,106594100
2017-05-21,35.480000,36.389999,35.380001,36.259998,33.883244,76476400
2017-05-28,36.270000,36.439999,35.799999,36.320000,33.939312,67407100
2017-06-04,36.299999,36.570000,35.310001,35.709999,33.369297,97774900
2017-06-11,35.590000,36.049999,35.009998,35.209999,32.902069,119398300
2017-06-18,35.610001,35.610001,34.090000,34.189999,31.948925,124122600
2017-06-25,34.259998,34.509998,33.340000,33.740002,31.528423,121521500
2017-07-02,33.509998,34.430000,33.430000,33.880001,31.659245,81725400
2017-07-09,33.250000,34.709999,33.230000,34.680000,32.406815,110786800
2017-07-16,34.740002,34.840000,34.250000,34.730000,32.453529,92194600
2017-07-23,34.730000,35.860001,34.380001,35.310001,32.995514,129096600
2017-07-30,35.470001,36.669998,35.320000,36.299999,33.920631,147903100
2017-08-06,36.389999,36.700001,35.790001,35.869999,33.770432,105754400
2017-08-13,36.119999,36.470001,34.990002,35.009998,32.960766,97946400
2017-08-20,35.090000,35.279999,34.380001,34.669998,32.640663,101267900
2017-08-27,34.779999,35.389999,34.459999,35.090000,33.036087,84310400
2017-09-03,35.020000,35.950001,34.930000,35.189999,33.130222,77270500
2017-09-10,35.490002,37.080002,35.139999,37.000000,34.834286,106727300
2017-09-17,37.000000,37.330002,36.660000,37.180000,35.003746,111787800
2017-09-24,37.049999,38.150002,36.849998,38.080002,35.851074,123341300
2017-10-01,38.119999,39.889999,38.080002,39.630001,37.310349,136363300
2017-10-08,39.680000,39.950001,38.980000,39.669998,37.348000,114255100
2017-10-15,39.709999,40.450001,39.369999,40.430000,38.063519,87004900
2017-10-22,40.549999,45.000000,40.400002,44.400002,41.801140,200606800
2017-10-29,44.480000,47.299999,43.880001,46.340000,43.627590,226876500
2017-11-05,46.599998,47.090000,45.380001,45.580002,42.912075,129728000
2017-11-12,45.259998,46.070000,44.619999,44.630001,42.266685,148594800
2017-11-19,44.730000,45.220001,44.430000,44.750000,42.380329,70295100
2017-11-26,44.419998,45.200001,43.529999,44.680000,42.314034,126234700
2017-12-03,45.020000,45.299999,42.669998,43.349998,41.054466,142201600
2017-12-10,43.279999,44.840000,43.020000,44.560001,42.200390,125504700
2017-12-17,45.150002,47.639999,45.040001,46.700001,44.227074,209602400
2017-12-24,46.279999,46.490002,45.950001,46.160000,43.715664,55791900
2017-12-31,46.380001,46.900002,42.689999,44.740002,42.370857,270882900
2018-01-07,44.270000,44.840000,42.439999,43.240002,40.950287,189096200
2018-01-14,43.549999,44.889999,42.889999,44.820000,42.446625,123342500
2018-01-21,44.799999,50.150002,44.790001,50.080002,47.428093,205980900
2018-01-28,49.599998,50.849998,46.099998,46.150002,43.706196,178241900
2018-02-04,46.349998,47.259998,42.040001,43.950001,41.622688,235975200
2018-02-11,44.150002,46.590000,44.040001,45.560001,43.440163,112831100
2018-02-18,45.459999,47.790001,45.389999,47.730000,45.509193,96026800
2018-02-25,48.200001,50.900002,46.959999,48.980000,46.701035,175794800
2018-03-04,48.570000,52.299999,48.040001,52.189999,49.761673,163969800
2018-03-11,51.860001,53.779999,50.500000,51.169998,48.789135,170802800
