Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,62.790001,63.150002,62.029999,62.840000,59.378971,86833000
2017-01-08,62.759998,63.400002,61.950001,62.700001,59.246685,100883500
2017-01-15,62.680000,62.980000,62.029999,62.740002,59.284477,88999300
2017-01-22,62.700001,65.910004,62.570000,65.779999,62.157043,159815800
2017-01-29,65.690002,65.790001,62.750000,63.680000,60.172703,172722200
2017-02-05,63.500000,64.440002,63.139999,64.000000,60.475086,98985100
2017-02-12,64.239998,65.239998,64.019997,64.620003,61.060940,104828800
2017-02-19,64.610001,64.949997,64.050003,64.620003,61.431122,82018500
2017-02-26,64.540001,64.989998,63.619999,64.250000,61.079372,108724300
2017-03-05,63.970001,65.260002,63.810001,64.930000,61.725811,98167200
2017-03-12,65.010002,65.239998,64.150002,64.870003,61.668781,129108000
2017-03-19,64.910004,65.500000,64.120003,64.980003,61.773365,103804900
2017-03-26,64.629997,66.190002,64.349998,65.860001,62.609928,88476600
2017-04-02,65.809998,66.349998,65.190002,65.680000,62.438808,87058900
2017-04-09,65.610001,65.860001,64.849998,64.949997,61.744827,71749200
2017-04-16,65.040001,66.699997,64.889999,66.400002,63.123283,113659800
2017-04-23,67.480003,69.139999,67.099998,68.459999,65.081627,160723300
2017-04-30,68.680000,69.709999,68.489998,69.000000,65.594978,125666700
2017-05-07,68.970001,69.559998,68.040001,68.379997,65.005577,106905800
2017-05-14,68.139999,69.440002,67.139999,67.690002,64.349617,149197500
2017-05-21,67.889999,70.220001,67.500000,69.959999,66.888802,87939300
2017-05-28,69.790001,71.860001,69.449997,71.760002,68.609795,103883100
2017-06-04,71.970001,72.889999,68.589996,70.320000,67.233017,160905400
2017-06-11,69.250000,71.099998,68.129997,70.000000,66.927071,172944800
2017-06-18,70.500000,71.250000,69.709999,71.209999,68.083939,115784600
2017-06-25,71.400002,71.709999,68.089996,68.930000,65.904030,123708100
2017-07-02,69.330002,69.839996,68.019997,69.459999,66.410767,75337700
