Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,810.000000,810.000000,750.000000,755.000000,708.327271,25300
2017-01-08,755.000000,755.000000,735.000000,755.000000,708.327271,24700
2017-01-15,755.000000,755.000000,740.000000,755.000000,708.327271,9600
2017-01-22,755.000000,755.000000,660.000000,730.000000,684.872742,3200
2017-01-29,730.000000,810.000000,725.000000,810.000000,759.927246,17000
2017-02-05,830.000000,890.000000,830.000000,875.000000,820.909119,14500
2017-02-12,875.000000,895.000000,875.000000,895.000000,839.672729,1000
2017-02-19,900.000000,950.000000,900.000000,950.000000,891.272705,4000
2017-02-26,950.000000,950.000000,950.000000,950.000000,891.272705,0
2017-03-05,950.000000,950.000000,750.000000,950.000000,891.272705,10800
2017-03-12,865.000000,865.000000,865.000000,865.000000,811.527283,7500
2017-03-19,820.000000,820.000000,750.000000,780.000000,731.781799,22000
2017-03-26,780.000000,845.000000,780.000000,835.000000,783.381836,16600
2017-04-02,835.000000,835.000000,800.000000,800.000000,750.545471,9200
2017-04-09,760.000000,800.000000,750.000000,795.000000,745.854553,21100
2017-04-16,795.000000,795.000000,795.000000,795.000000,745.854553,400
2017-04-23,795.000000,795.000000,795.000000,795.000000,745.854553,0
2017-04-30,795.000000,800.000000,795.000000,800.000000,750.545471,90200
2017-05-07,800.000000,905.000000,800.000000,885.000000,830.290894,147400
2017-05-14,885.000000,1160.000000,885.000000,1120.000000,1050.763672,228800
2017-05-21,1150.000000,1180.000000,955.000000,1080.000000,1013.236389,219300
2017-05-28,1080.000000,1430.000000,1080.000000,1320.000000,1238.400024,898900
2017-06-04,1280.000000,1330.000000,1280.000000,1300.000000,1219.636353,269400
2017-06-11,1300.000000,1300.000000,1200.000000,1250.000000,1172.727295,56200
2017-06-18,1250.000000,1250.000000,1250.000000,1250.000000,1172.727295,442000
2017-06-25,1250.000000,1250.000000,1250.000000,1250.000000,1172.727295,0
2017-07-02,1250.000000,1260.000000,1150.000000,1200.000000,1125.818237,451700
