Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,14.620000,15.630000,14.490000,15.060000,15.060000,1677000
2017-01-08,15.060000,15.330000,14.700000,15.010000,15.010000,1335100
2017-01-15,14.960000,14.980000,14.610000,14.830000,14.830000,890100
2017-01-22,14.800000,15.340000,14.560000,15.190000,15.190000,1310500
2017-01-29,15.080000,15.290000,14.640000,15.220000,15.220000,1200200
2017-02-05,15.140000,15.510000,14.820000,15.460000,15.460000,1340900
2017-02-12,15.490000,15.700000,15.230000,15.490000,15.490000,967600
2017-02-19,15.490000,15.930000,15.330000,15.900000,15.900000,857300
2017-02-26,15.860000,16.870001,15.860000,16.549999,16.549999,1768500
2017-03-05,16.500000,16.719999,16.240000,16.559999,16.559999,1063000
2017-03-12,16.549999,17.389999,16.379999,17.350000,17.350000,1128100
2017-03-19,17.450001,17.660000,16.400000,16.440001,16.440001,1586000
2017-03-26,16.290001,16.980000,16.110001,16.790001,16.790001,1353100
2017-04-02,16.780001,16.830000,16.150000,16.290001,16.290001,1102300
2017-04-09,16.309999,16.330000,15.640000,15.720000,15.720000,1020300
2017-04-16,15.810000,18.350000,15.710000,17.620001,17.620001,4904000
2017-04-23,17.799999,18.490000,17.680000,17.940001,17.940001,2254700
2017-04-30,17.959999,18.809999,17.750000,18.660000,18.660000,1878900
2017-05-07,18.639999,18.940001,18.330000,18.540001,18.540001,1062200
2017-05-14,18.530001,19.100000,18.250000,18.559999,18.559999,1925700
2017-05-21,18.660000,19.000000,18.620001,18.700001,18.700001,750200
2017-05-28,18.680000,19.900000,18.570000,19.629999,19.629999,903400
2017-06-04,19.610001,19.680000,18.959999,19.129999,19.129999,1367600
2017-06-11,19.040001,19.799999,18.709999,19.379999,19.379999,1386000
2017-06-18,19.400000,20.190001,19.219999,20.120001,20.120001,1613300
2017-06-25,20.219999,20.889999,18.809999,20.330000,20.330000,4055000
2017-07-02,20.469999,20.469999,19.260000,19.620001,19.620001,1207700
2017-07-09,19.580000,19.900000,19.270000,19.360001,19.360001,1040800
2017-07-16,19.370001,19.440001,18.920000,19.260000,19.260000,1399000
2017-07-23,19.240000,19.620001,19.120001,19.320000,19.320000,1303400
2017-07-30,19.350000,19.650000,18.900000,18.969999,18.969999,1010400
2017-08-06,18.950001,19.219999,17.930000,17.990000,17.990000,1289300
2017-08-13,18.080000,18.610001,17.799999,17.889999,17.889999,916700
2017-08-20,17.860001,18.670000,17.520000,18.520000,18.520000,766700
2017-08-27,18.650000,18.660000,18.180000,18.469999,18.469999,935100
2017-09-03,18.410000,19.389999,18.160000,18.889999,18.889999,1593400
2017-09-10,19.070000,19.480000,18.870001,19.360001,19.360001,1128000
2017-09-17,19.459999,20.440001,19.400000,20.420000,20.420000,1017200
2017-09-24,20.360001,23.360001,19.690001,23.250000,23.250000,3275400
2017-10-01,23.290001,24.690001,22.709999,23.700001,23.700001,3467300
2017-10-08,23.959999,24.200001,23.410000,23.530001,23.530001,1328200
2017-10-15,23.530001,23.600000,22.150000,22.830000,22.830000,1262000
2017-10-22,22.820000,23.340000,22.280001,23.280001,23.280001,1191700
2017-10-29,23.200001,23.360001,21.670000,21.690001,21.690001,1323400
2017-11-05,21.600000,22.139999,20.910000,21.200001,21.200001,1142500
2017-11-12,21.020000,21.930000,20.799999,21.680000,21.680000,655300
2017-11-19,21.680000,22.620001,21.680000,22.170000,22.170000,587000
2017-11-26,22.160000,22.940001,21.680000,22.360001,22.360001,994600
2017-12-03,22.610001,22.879999,22.000000,22.040001,22.040001,1245700
2017-12-10,22.030001,22.370001,21.379999,22.290001,22.290001,1642700
2017-12-17,22.370001,23.990000,21.000000,21.049999,21.049999,3462500
2017-12-24,21.030001,21.629999,20.629999,21.430000,21.430000,1800500
2017-12-31,21.410000,22.700001,21.260000,22.410000,22.410000,1545600
2018-01-07,22.389999,23.549999,22.040001,23.410000,23.410000,1869100
2018-01-14,23.510000,23.540001,22.600000,23.110001,23.110001,1394000
2018-01-21,22.980000,25.450001,22.730000,24.850000,24.850000,2598500
2018-01-28,24.660000,24.850000,24.100000,24.760000,24.760000,1360000
2018-02-04,24.549999,24.820000,22.500000,23.250000,23.250000,1951600
2018-02-11,23.370001,25.410000,22.950001,24.730000,24.730000,1345000
2018-02-18,24.600000,24.850000,23.530001,23.950001,23.950001,1129200
2018-02-25,23.959999,24.340000,22.850000,24.030001,24.030001,1271200
2018-03-04,23.889999,24.809999,22.930000,23.760000,23.760000,1592300
2018-03-11,23.840000,24.340000,23.590000,24.059999,24.059999,1511600
2018-03-18,23.959999,24.010000,22.610001,22.670000,22.670000,1166200
2018-03-25,23.070000,23.410000,22.510000,22.879999,22.879999,784400
2018-04-01,22.770000,22.900000,22.000000,22.299999,22.299999,1229600
2018-04-08,22.420000,23.059999,22.389999,22.920000,22.920000,806600
2018-04-15,23.000000,23.809999,22.900000,23.299999,23.299999,952300
2018-04-22,23.379999,23.750000,19.670000,19.760000,19.760000,3211600
2018-04-29,19.889999,20.500000,19.309999,19.770000,19.770000,2308100
2018-05-06,20.110001,21.330000,20.000000,21.100000,21.100000,1364700
2018-05-13,21.090000,21.430000,20.660000,21.150000,21.150000,1384400
2018-05-20,21.190001,21.570000,20.870001,21.309999,21.309999,841500
2018-05-27,21.190001,21.650000,21.020000,21.379999,21.379999,958100
2018-06-03,21.469999,22.260000,21.280001,21.760000,21.760000,1036900
2018-06-10,21.760000,22.760000,21.750000,22.559999,22.559999,1082200
2018-06-17,22.490000,22.900000,22.309999,22.629999,22.629999,895900
2018-06-24,22.250000,23.700001,19.799999,23.430000,23.430000,3387300
2018-07-01,23.420000,24.469999,23.330000,24.440001,24.440001,1156300
2018-07-08,24.500000,24.520000,23.270000,24.049999,24.049999,1013200
2018-07-15,24.080000,24.150000,22.959999,23.260000,23.260000,4034600
2018-07-22,23.299999,23.340000,22.219999,22.260000,22.260000,1922400
2018-07-29,22.250000,23.209999,22.049999,22.750000,22.750000,1622500
2018-08-05,22.680000,23.389999,22.590000,23.250000,23.250000,993800
2018-08-12,23.330000,23.650000,23.049999,23.420000,23.420000,1209100
2018-08-19,23.570000,23.719999,22.889999,23.090000,23.090000,1742800
2018-08-26,23.110001,23.670000,22.889999,23.500000,23.500000,1960800
2018-09-02,23.490000,23.490000,22.730000,23.040001,23.040001,1165500
2018-09-09,23.080000,23.549999,22.740000,22.770000,22.770000,1499500
2018-09-16,22.740000,22.840000,22.059999,22.620001,22.620001,1659000
2018-09-23,22.559999,24.370001,22.219999,23.959999,23.959999,3594300
2018-09-30,24.049999,24.110001,20.459999,20.459999,20.459999,3427300
2018-10-07,20.379999,20.700001,18.990000,19.440001,19.440001,2593300
2018-10-14,19.360001,20.590000,19.100000,19.709999,19.709999,1834200
2018-10-21,19.799999,20.309999,18.969999,19.219999,19.219999,1653800
2018-10-28,19.469999,20.790001,19.000000,20.360001,20.360001,1803300
2018-11-04,20.420000,20.420000,19.540001,19.860001,19.860001,1013200
2018-11-11,19.770000,19.780001,18.920000,19.209999,19.209999,1092300
2018-11-18,19.139999,19.260000,18.240000,18.610001,18.610001,742300
2018-11-25,18.650000,18.680000,17.480000,17.700001,17.700001,2547600
2018-12-02,17.950001,18.209999,16.950001,17.209999,17.209999,1248000
2018-12-09,17.190001,17.260000,13.880000,14.150000,14.150000,4298600
2018-12-16,14.100000,14.620000,10.910000,11.840000,11.840000,5349300
2018-12-23,11.790000,13.210000,11.740000,13.100000,13.100000,1751200
2018-12-30,null,null,null,null,null,null
