Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,3980.000000,4030.000000,3880.000000,4000.000000,3945.664063,258310400
2017-01-08,4000.000000,4030.000000,3920.000000,3950.000000,3896.343262,287990600
2017-01-15,3970.000000,4010.000000,3820.000000,3830.000000,3777.973389,299499300
2017-01-22,3800.000000,3960.000000,3780.000000,3890.000000,3837.158447,347067800
2017-01-29,3860.000000,3980.000000,3860.000000,3950.000000,3896.343262,298678900
2017-02-05,3940.000000,3960.000000,3860.000000,3890.000000,3837.158447,404450600
2017-02-12,3920.000000,3920.000000,3840.000000,3870.000000,3817.430176,409451100
2017-02-19,3860.000000,3890.000000,3830.000000,3840.000000,3787.837646,344328800
2017-02-26,3850.000000,3900.000000,3810.000000,3850.000000,3797.701660,352401500
2017-03-05,3860.000000,3990.000000,3850.000000,3950.000000,3896.343262,345889000
2017-03-12,3940.000000,4150.000000,3920.000000,4110.000000,4054.169922,504038800
2017-03-19,4100.000000,4120.000000,4010.000000,4080.000000,4024.577393,418102900
2017-03-26,4080.000000,4190.000000,4070.000000,4130.000000,4073.898193,290416500
2017-04-02,4130.000000,4290.000000,4110.000000,4130.000000,4073.898193,327590000
2017-04-09,4110.000000,4180.000000,4090.000000,4090.000000,4034.441650,188458400
2017-04-16,4090.000000,4420.000000,4010.000000,4420.000000,4359.958984,466837700
2017-04-23,4420.000000,4520.000000,4330.000000,4370.000000,4310.638184,520794400
2017-04-30,4370.000000,4450.000000,4330.000000,4340.000000,4281.045410,377173000
2017-05-07,4370.000000,4450.000000,4310.000000,4400.000000,4340.230469,345868400
2017-05-14,4420.000000,4650.000000,4270.000000,4530.000000,4468.464844,453646000
2017-05-21,4590.000000,4670.000000,4330.000000,4470.000000,4409.279785,363696700
2017-05-28,4470.000000,4470.000000,4300.000000,4380.000000,4320.502441,480638600
2017-06-04,4340.000000,4380.000000,4290.000000,4330.000000,4271.181641,513855500
2017-06-11,4320.000000,4440.000000,4310.000000,4370.000000,4310.638184,504886200
2017-06-18,4400.000000,4540.000000,4390.000000,4520.000000,4458.600586,334872400
2017-06-25,4520.000000,4520.000000,4520.000000,4520.000000,4458.600586,0
2017-07-02,4530.000000,4790.000000,4520.000000,4630.000000,4567.106445,566822300
2017-07-09,4670.000000,4680.000000,4560.000000,4600.000000,4537.513672,286516700
2017-07-16,4570.000000,4660.000000,4530.000000,4560.000000,4498.057129,276751300
2017-07-23,4500.000000,4740.000000,4500.000000,4700.000000,4636.155273,443993900
2017-07-30,4680.000000,4840.000000,4660.000000,4670.000000,4606.562988,391323100
2017-08-06,4670.000000,4730.000000,4650.000000,4680.000000,4616.427246,270127000
2017-08-13,4720.000000,4820.000000,4700.000000,4780.000000,4715.068848,253220700
2017-08-20,4800.000000,4810.000000,4730.000000,4770.000000,4705.204590,232131500
2017-08-27,4740.000000,4770.000000,4690.000000,4690.000000,4626.291016,211266100
2017-09-03,4710.000000,4730.000000,4620.000000,4720.000000,4655.883789,294380000
2017-09-10,4710.000000,4730.000000,4650.000000,4690.000000,4626.291016,335525200
2017-09-17,4680.000000,4720.000000,4610.000000,4640.000000,4576.970215,274210200
2017-09-24,4620.000000,4750.000000,4610.000000,4680.000000,4616.427246,484896000
2017-10-01,4690.000000,4710.000000,4630.000000,4660.000000,4596.698730,543876600
2017-10-08,4640.000000,4660.000000,4310.000000,4430.000000,4369.823242,820086200
2017-10-15,4380.000000,4480.000000,4180.000000,4270.000000,4211.996582,1172987800
2017-10-22,4270.000000,4320.000000,4010.000000,4150.000000,4093.626465,967705500
2017-10-29,4150.000000,4180.000000,3910.000000,4090.000000,4034.441650,755260800
2017-11-05,4100.000000,4210.000000,4070.000000,4120.000000,4064.034180,556359600
2017-11-12,4130.000000,4230.000000,4070.000000,4200.000000,4142.947266,467446100
2017-11-19,4220.000000,4320.000000,4150.000000,4320.000000,4261.317383,365666900
2017-11-26,4320.000000,4350.000000,4150.000000,4150.000000,4093.626465,448475700
2017-12-03,4180.000000,4230.000000,4120.000000,4140.000000,4083.762451,407911400
2017-12-10,4110.000000,4250.000000,4110.000000,4230.000000,4172.540039,298310400
2017-12-17,4250.000000,4300.000000,4160.000000,4300.000000,4241.588867,355142300
2017-12-24,4300.000000,4460.000000,4270.000000,4440.000000,4379.687012,230841700
2017-12-31,4440.000000,4460.000000,4190.000000,4280.000000,4221.860840,329096900
2018-01-07,4250.000000,4290.000000,4130.000000,4130.000000,4073.898193,389919800
2018-01-14,4160.000000,4240.000000,4100.000000,4160.000000,4103.490723,403958600
2018-01-21,4120.000000,4160.000000,3920.000000,4150.000000,4093.626465,987666800
2018-01-28,4170.000000,4180.000000,3950.000000,4000.000000,3945.664063,583325000
2018-02-04,3950.000000,4040.000000,3920.000000,3950.000000,3896.343262,517201000
2018-02-11,3950.000000,4080.000000,3950.000000,4010.000000,3955.528320,234032400
2018-02-18,4050.000000,4080.000000,4010.000000,4030.000000,3975.256592,368005300
2018-02-25,4050.000000,4090.000000,3960.000000,4070.000000,4014.713379,378002000
2018-03-04,4050.000000,4160.000000,3980.000000,4150.000000,4093.626465,465953100
2018-03-11,4170.000000,4200.000000,3820.000000,3820.000000,3768.109375,600237600
2018-03-18,3860.000000,3900.000000,3520.000000,3660.000000,3610.282715,755384500
2018-03-25,3600.000000,3650.000000,3530.000000,3600.000000,3551.097656,401988900
2018-04-01,3640.000000,3690.000000,3570.000000,3650.000000,3600.418457,368033900
2018-04-08,3630.000000,3890.000000,3630.000000,3660.000000,3610.282715,476904400
2018-04-15,3660.000000,3770.000000,3660.000000,3770.000000,3718.788574,65927000
2018-04-22,3720.000000,3830.000000,3720.000000,3830.000000,3777.973389,153759200
2018-04-29,3750.000000,3880.000000,3650.000000,3730.000000,3679.331787,386785900
2018-05-06,3750.000000,3820.000000,3530.000000,3630.000000,3580.690186,475414700
2018-05-13,3560.000000,3610.000000,3250.000000,3490.000000,3442.592041,852194900
2018-05-20,3490.000000,3590.000000,3410.000000,3560.000000,3511.641113,397061000
2018-05-27,3580.000000,3730.000000,3500.000000,3520.000000,3472.184570,494437000
2018-06-03,3540.000000,3860.000000,3530.000000,3610.000000,3560.961914,849807100
2018-06-10,3610.000000,3610.000000,3610.000000,3610.000000,3560.961914,0
2018-06-17,3610.000000,3710.000000,3510.000000,3580.000000,3531.369385,540725500
2018-06-24,3630.000000,3780.000000,3600.000000,3750.000000,3699.060059,508591300
2018-07-01,3800.000000,3890.000000,3630.000000,3860.000000,3807.565918,317507900
2018-07-08,3900.000000,4110.000000,3880.000000,4020.000000,3965.392578,566365600
2018-07-15,3970.000000,4030.000000,3860.000000,3990.000000,3935.800049,326924800
2018-07-22,4030.000000,4090.000000,3890.000000,3940.000000,3886.479248,302845900
2018-07-29,3890.000000,3950.000000,3430.000000,3460.000000,3412.999512,974129200
2018-08-05,3480.000000,3670.000000,3480.000000,3500.000000,3452.456055,642253300
2018-08-12,3440.000000,3450.000000,3310.000000,3350.000000,3304.493652,422493900
2018-08-19,3420.000000,3450.000000,3270.000000,3290.000000,3245.308838,602757300
2018-08-26,3330.000000,3610.000000,3310.000000,3490.000000,3442.592041,684022200
2018-09-02,3520.000000,3550.000000,3250.000000,3390.000000,3343.950439,579241600
2018-09-09,3380.000000,3600.000000,3310.000000,3590.000000,3541.233643,401698400
2018-09-16,3550.000000,3640.000000,3430.000000,3600.000000,3551.097656,494915000
2018-09-23,3590.000000,3670.000000,3510.000000,3640.000000,3590.554443,290752400
2018-09-30,3610.000000,3690.000000,3510.000000,3530.000000,3482.048584,295331400
2018-10-07,3500.000000,3700.000000,3470.000000,3680.000000,3630.010986,364941200
2018-10-14,3700.000000,3910.000000,3650.000000,3730.000000,3679.331787,532008400
2018-10-21,3730.000000,3830.000000,3460.000000,3630.000000,3580.690186,449282500
2018-10-28,3630.000000,3940.000000,3580.000000,3940.000000,3886.479248,521248000
2018-11-04,3850.000000,4000.000000,3820.000000,3920.000000,3866.750977,335807400
2018-11-11,3890.000000,4110.000000,3750.000000,4050.000000,3994.984863,420079900
2018-11-18,4050.000000,4050.000000,3850.000000,3990.000000,3935.800049,258091000
2018-11-25,3980.000000,4000.000000,3680.000000,3680.000000,3630.010986,628629300
2018-12-02,3740.000000,3800.000000,3660.000000,3670.000000,3620.146973,441967900
2018-12-09,3650.000000,3840.000000,3610.000000,3730.000000,3679.331787,503990400
2018-12-16,3740.000000,3810.000000,3680.000000,3760.000000,3708.924316,462508700
2018-12-23,3760.000000,3790.000000,3700.000000,3750.000000,3699.060059,148621700
2018-12-30,3750.000000,3750.000000,3750.000000,3750.000000,3699.060059,0
