Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,0.280000,0.310000,0.280000,0.310000,0.299667,8000
2017-01-08,0.310000,0.310000,0.310000,0.310000,0.299667,0
2017-01-15,0.310000,0.310000,0.310000,0.310000,0.299667,0
2017-01-22,0.280000,0.290000,0.280000,0.290000,0.280333,8300
2017-01-29,0.290000,0.290000,0.290000,0.290000,0.280333,29700
2017-02-05,0.290000,0.290000,0.280000,0.280000,0.270667,12500
2017-02-12,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-02-19,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-02-26,0.280000,0.280000,0.280000,0.280000,0.270667,100600
2017-03-05,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-03-12,0.280000,0.280000,0.280000,0.280000,0.270667,50000
2017-03-19,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-03-26,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-04-02,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-04-09,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-04-16,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-04-23,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-04-30,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-05-07,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-05-14,0.280000,0.280000,0.280000,0.280000,0.270667,2500
2017-05-21,0.280000,0.280000,0.280000,0.280000,0.270667,100000
2017-05-28,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-06-04,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-06-11,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-06-18,0.280000,0.280000,0.280000,0.280000,0.270667,0
2017-06-25,0.280000,0.280000,0.260000,0.260000,0.251333,25000
2017-07-02,0.260000,0.260000,0.260000,0.260000,0.251333,0
2017-07-09,0.260000,0.270000,0.260000,0.270000,0.261000,5000
2017-07-16,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-07-23,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-07-30,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-08-06,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-08-13,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-08-20,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-08-27,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-09-03,0.270000,0.270000,0.270000,0.270000,0.261000,100000
2017-09-10,0.270000,0.270000,0.270000,0.270000,0.261000,100000
2017-09-17,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-09-24,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-10-01,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-10-08,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-10-15,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-10-22,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-10-29,0.270000,0.270000,0.270000,0.270000,0.261000,0
2017-11-05,0.270000,0.290000,0.270000,0.290000,0.280333,500
2017-11-12,0.290000,0.310000,0.290000,0.310000,0.299667,52500
2017-11-19,0.310000,0.310000,0.310000,0.310000,0.299667,0
2017-11-26,0.310000,0.310000,0.310000,0.310000,0.299667,0
2017-12-03,0.310000,0.310000,0.310000,0.310000,0.299667,0
2017-12-10,0.310000,0.310000,0.310000,0.310000,0.299667,100000
2017-12-17,0.310000,0.340000,0.300000,0.340000,0.328667,155000
2017-12-24,0.340000,0.340000,0.340000,0.340000,0.328667,2500
2017-12-31,0.340000,0.340000,0.340000,0.340000,0.328667,0
2018-01-07,0.340000,0.360000,0.340000,0.360000,0.348000,177700
2018-01-14,0.360000,0.360000,0.360000,0.360000,0.348000,0
2018-01-21,0.360000,0.360000,0.360000,0.360000,0.348000,0
2018-01-28,0.360000,0.360000,0.360000,0.360000,0.348000,0
2018-02-04,0.360000,0.360000,0.360000,0.360000,0.348000,0
2018-02-11,0.360000,0.360000,0.360000,0.360000,0.348000,0
2018-02-18,0.360000,0.360000,0.360000,0.360000,0.348000,0
2018-02-25,0.360000,0.360000,0.360000,0.360000,0.348000,0
2018-03-04,0.360000,0.360000,0.360000,0.360000,0.348000,0
2018-03-11,0.320000,0.320000,0.320000,0.320000,0.309333,1800
2018-03-18,0.310000,0.310000,0.310000,0.310000,0.299667,2500
2018-03-25,0.310000,0.310000,0.290000,0.290000,0.280333,6900
2018-04-01,0.290000,0.300000,0.290000,0.300000,0.290000,20700
2018-04-08,0.300000,0.300000,0.300000,0.300000,0.290000,0
2018-04-15,0.300000,0.300000,0.300000,0.300000,0.290000,0
2018-04-22,0.300000,0.300000,0.280000,0.280000,0.270667,2500
2018-04-29,0.250000,0.250000,0.250000,0.250000,0.241667,1800
2018-05-06,0.250000,0.260000,0.250000,0.260000,0.251333,100500
2018-05-13,0.260000,0.260000,0.260000,0.260000,0.251333,0
2018-05-20,0.260000,0.260000,0.260000,0.260000,0.251333,500
2018-05-27,0.270000,0.280000,0.270000,0.280000,0.270667,138300
2018-06-03,0.280000,0.280000,0.280000,0.280000,0.270667,0
2018-06-10,0.280000,0.280000,0.280000,0.280000,0.270667,0
2018-06-17,0.280000,0.280000,0.280000,0.280000,0.270667,0
2018-06-24,0.280000,0.280000,0.250000,0.250000,0.241667,13800
2018-07-01,0.250000,0.250000,0.250000,0.250000,0.241667,19700
