Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,5800.000000,5800.000000,5500.000000,5725.000000,5456.484375,43700
2017-01-08,5725.000000,5950.000000,5500.000000,5725.000000,5456.484375,170300
2017-01-15,5725.000000,5775.000000,5400.000000,5500.000000,5242.037109,651100
2017-01-22,5500.000000,5650.000000,5450.000000,5650.000000,5385.001953,88200
2017-01-29,5625.000000,5650.000000,5300.000000,5525.000000,5265.864746,89000
2017-02-05,5575.000000,5600.000000,5275.000000,5350.000000,5099.072754,54100
2017-02-12,5350.000000,5425.000000,5300.000000,5400.000000,5146.728027,48800
2017-02-19,5200.000000,5400.000000,4980.000000,4980.000000,4746.426758,66200
2017-02-26,4980.000000,5000.000000,4700.000000,4760.000000,4536.745117,176400
2017-03-05,4760.000000,4800.000000,4570.000000,4700.000000,4479.559082,343200
2017-03-12,4700.000000,4900.000000,4550.000000,4800.000000,4574.869141,195400
2017-03-19,4800.000000,4990.000000,4700.000000,4800.000000,4574.869141,362100
2017-03-26,4800.000000,5050.000000,4700.000000,5050.000000,4813.143555,83800
2017-04-02,4900.000000,4970.000000,4700.000000,4700.000000,4479.559082,588600
2017-04-09,4700.000000,4780.000000,4480.000000,4610.000000,4393.780273,118600
2017-04-16,4610.000000,4610.000000,4520.000000,4610.000000,4393.780273,1200
2017-04-23,4610.000000,4630.000000,4510.000000,4610.000000,4393.780273,25000
2017-04-30,4610.000000,4640.000000,4300.000000,4300.000000,4098.320313,110400
2017-05-07,4400.000000,4580.000000,4300.000000,4390.000000,4184.099121,33100
2017-05-14,4290.000000,4290.000000,3890.000000,4150.000000,3955.355469,94600
2017-05-21,4150.000000,4150.000000,3920.000000,4030.000000,3840.983887,100200
2017-05-28,4030.000000,4090.000000,3900.000000,3940.000000,3755.204834,151700
2017-06-04,3950.000000,4200.000000,3900.000000,4000.000000,3812.390869,51800
2017-06-11,4090.000000,4090.000000,3910.000000,3920.000000,3736.143066,543200
2017-06-18,3920.000000,3950.000000,3910.000000,3920.000000,3736.143066,25500
2017-06-25,3920.000000,3920.000000,3920.000000,3920.000000,3736.143066,0
2017-07-02,3900.000000,3950.000000,3830.000000,3900.000000,3717.081299,174000
2017-07-09,3900.000000,3900.000000,3750.000000,3850.000000,3669.426270,53900
2017-07-16,3850.000000,3850.000000,3800.000000,3800.000000,3621.771240,12900
2017-07-23,3750.000000,3900.000000,3700.000000,3730.000000,3555.054443,47700
2017-07-30,3800.000000,3850.000000,3700.000000,3850.000000,3669.426270,63700
2017-08-06,3800.000000,3880.000000,3660.000000,3790.000000,3612.240234,209500
2017-08-13,3710.000000,3840.000000,3610.000000,3770.000000,3593.178467,27100
2017-08-20,3770.000000,3770.000000,3600.000000,3700.000000,3526.461670,410200
2017-08-27,3700.000000,3760.000000,3620.000000,3730.000000,3555.054443,118800
2017-09-03,3760.000000,3810.000000,3650.000000,3800.000000,3621.771240,10100
2017-09-10,3800.000000,3800.000000,3600.000000,3620.000000,3450.213867,119000
2017-09-17,3620.000000,3620.000000,3490.000000,3570.000000,3402.558838,163900
2017-09-24,3510.000000,3650.000000,3450.000000,3570.000000,3402.558838,180300
2017-10-01,3570.000000,3580.000000,3310.000000,3320.000000,3164.284424,175100
2017-10-08,3340.000000,3430.000000,3280.000000,3280.000000,3126.160645,13200
2017-10-15,3250.000000,3350.000000,3060.000000,3250.000000,3097.567627,175200
2017-10-22,3140.000000,3270.000000,3040.000000,3190.000000,3040.381836,1481500
2017-10-29,3260.000000,3350.000000,3100.000000,3280.000000,3126.160645,270400
2017-11-05,3190.000000,3450.000000,3190.000000,3380.000000,3221.470215,62200
2017-11-12,3450.000000,3840.000000,3360.000000,3780.000000,3602.709473,415400
2017-11-19,3820.000000,3940.000000,3660.000000,3750.000000,3574.116455,42100
2017-11-26,3660.000000,4000.000000,3600.000000,4000.000000,3812.390869,36000
2017-12-03,3900.000000,3900.000000,3620.000000,3800.000000,3621.771240,211100
2017-12-10,3780.000000,3800.000000,3540.000000,3640.000000,3469.275635,52000
2017-12-17,3700.000000,3790.000000,3600.000000,3620.000000,3450.213867,25700
2017-12-24,3620.000000,3740.000000,3510.000000,3700.000000,3526.461670,126300
2017-12-31,3700.000000,3780.000000,3560.000000,3600.000000,3431.151855,7900
2018-01-07,3600.000000,3700.000000,3500.000000,3640.000000,3469.275635,53200
2018-01-14,3560.000000,3650.000000,3560.000000,3600.000000,3431.151855,262300
2018-01-21,3570.000000,3700.000000,3570.000000,3630.000000,3459.744873,65400
2018-01-28,3680.000000,3740.000000,3570.000000,3650.000000,3478.806641,36100
2018-02-04,3770.000000,3770.000000,3520.000000,3700.000000,3526.461670,14600
2018-02-11,3600.000000,3650.000000,3510.000000,3590.000000,3421.620850,8200
2018-02-18,3640.000000,3650.000000,3550.000000,3590.000000,3421.620850,9600
2018-02-25,3590.000000,3600.000000,3500.000000,3600.000000,3431.151855,171000
2018-03-04,3600.000000,3600.000000,3430.000000,3430.000000,3269.125244,2208300
2018-03-11,3450.000000,3450.000000,3250.000000,3400.000000,3240.532227,214500
2018-03-18,3450.000000,3450.000000,3400.000000,3450.000000,3288.187256,5000
2018-03-25,3450.000000,3660.000000,3300.000000,3660.000000,3488.337646,162600
2018-04-01,3660.000000,3700.000000,3520.000000,3550.000000,3383.496826,23400
2018-04-08,3550.000000,3600.000000,3400.000000,3450.000000,3288.187256,110300
2018-04-15,3450.000000,3450.000000,3360.000000,3360.000000,3202.408203,16000
2018-04-22,3400.000000,3420.000000,3270.000000,3380.000000,3221.470215,7500
2018-04-29,3370.000000,3370.000000,3200.000000,3300.000000,3145.222656,52900
2018-05-06,3300.000000,3300.000000,3180.000000,3200.000000,3049.912598,103000
2018-05-13,3200.000000,3300.000000,3150.000000,3200.000000,3049.912598,23600
2018-05-20,3200.000000,3200.000000,3090.000000,3090.000000,3003.692139,118400
2018-05-27,3090.000000,3090.000000,3010.000000,3050.000000,2964.809326,81900
2018-06-03,3110.000000,3200.000000,2800.000000,2970.000000,2887.043945,925500
2018-06-10,2970.000000,2970.000000,2970.000000,2970.000000,2887.043945,0
2018-06-17,2970.000000,3080.000000,2910.000000,3000.000000,2916.206055,1600
2018-06-24,3000.000000,3150.000000,2700.000000,3150.000000,3062.016357,8400
2018-07-01,3000.000000,3100.000000,2500.000000,2740.000000,2663.468262,441600
2018-07-08,2680.000000,2930.000000,2610.000000,2900.000000,2818.999023,163300
2018-07-15,2800.000000,2880.000000,2710.000000,2710.000000,2634.306152,10800
2018-07-22,2800.000000,2840.000000,2710.000000,2840.000000,2760.675049,15200
2018-07-29,2840.000000,2840.000000,2620.000000,2690.000000,2614.864746,234400
2018-08-05,2900.000000,2940.000000,2780.000000,2900.000000,2818.999023,34700
2018-08-12,2900.000000,3060.000000,2850.000000,2990.000000,2906.485352,14200
2018-08-19,2960.000000,3090.000000,2900.000000,3020.000000,2935.647461,14100
2018-08-26,3020.000000,3020.000000,2880.000000,2880.000000,2799.557861,39000
2018-09-02,2880.000000,3120.000000,2500.000000,2860.000000,2780.116455,399900
2018-09-09,2910.000000,2990.000000,2820.000000,2850.000000,2770.395752,10600
2018-09-16,2850.000000,2970.000000,2720.000000,2940.000000,2857.881836,10200
2018-09-23,2900.000000,2970.000000,2780.000000,2890.000000,2809.278564,49400
2018-09-30,2850.000000,2850.000000,2670.000000,2750.000000,2673.188721,28700
2018-10-07,2760.000000,2770.000000,2550.000000,2570.000000,2498.216553,138500
2018-10-14,2570.000000,2600.000000,2410.000000,2420.000000,2352.406250,252900
2018-10-21,2420.000000,2490.000000,2380.000000,2390.000000,2323.244141,1076200
2018-10-28,2470.000000,2520.000000,2190.000000,2210.000000,2148.271729,314100
2018-11-04,2210.000000,2350.000000,2080.000000,2080.000000,2021.902832,361200
2018-11-11,2080.000000,2150.000000,2030.000000,2130.000000,2070.506348,622800
2018-11-18,2130.000000,2220.000000,1995.000000,2150.000000,2089.947754,507500
2018-11-25,2150.000000,2150.000000,2030.000000,2100.000000,2041.344238,134300
2018-12-02,2100.000000,2230.000000,2040.000000,2060.000000,2002.461426,885300
2018-12-09,2050.000000,2290.000000,2020.000000,2240.000000,2177.433838,97500
2018-12-16,2240.000000,2300.000000,2100.000000,2300.000000,2235.758057,354300
2018-12-23,2300.000000,2300.000000,2170.000000,2280.000000,2216.316650,70500
2018-12-30,2280.000000,2280.000000,2280.000000,2280.000000,2216.316650,0
